brand,model,milage,fuel_type,price,engine_hp,age
9,1617,110000,0,28000,355.0,8
26,1384,144000,0,17900,340.0,8
54,267,14000,0,35000,248.0,4
50,891,99000,0,9500,175.0,22
43,118,30000,0,55000,350.0,5
32,833,32000,0,49000,454.0,10
8,1502,59692,0,36969,308.0,7
14,1708,89144,0,19995,310.0,8
14,1114,105500,0,15000,412.0,12
9,1613,92000,3,40900,355.0,10
9,275,162731,3,11900,295.0,18
27,928,18000,0,69000,409.0,4
32,809,10400,0,29999,424.0,7
3,199,35580,0,35899,335.0,7
14,1122,36700,0,27500,350.0,11
36,1484,153000,0,7300,302.0,23
53,1728,170000,0,8500,282.0,20
9,509,24059,0,50000,650.0,9
4,70,64800,0,30000,248.0,7
36,334,82900,0,14000,248.0,12
53,1727,17000,0,47000,389.0,5
22,814,7600,0,67900,285.0,3
27,791,175000,0,4200,263.0,21
26,1366,15238,2,53900,296.0,3
9,401,116000,0,10500,310.0,17
4,981,40989,0,39100,560.0,7
53,84,137825,0,15000,245.0,21
43,425,69764,0,28500,453.0,9
4,961,102000,0,18000,320.0,8
36,547,150000,0,16500,268.0,9
14,656,82900,0,25000,365.0,10
4,131,41000,0,26999,445.0,9
36,545,51000,0,30500,241.0,7
11,1326,166200,0,6000,345.0,26
4,964,40000,0,40200,425.0,7
15,1533,167500,0,7600,295.0,19
5,482,120000,0,33500,500.0,8
21,694,28000,0,57000,550.0,7
9,398,56846,0,26000,455.0,8
16,786,15300,0,37500,375.0,3
14,664,90000,0,22000,400.0,20
27,790,82000,0,31000,301.0,7
27,919,125900,0,4000,380.0,19
11,540,96653,0,19000,475.0,9
4,964,952,0,53000,414.0,17
14,666,24000,0,54000,375.0,4
36,552,39800,0,76900,729.0,7
36,207,17000,0,52000,469.0,4
54,905,93000,0,10995,174.0,23
4,970,59500,0,38000,425.0,9
4,963,120000,0,14000,335.0,10
21,1826,69000,0,21000,340.0,8
10,34,75000,0,8500,300.0,19
3,1246,45900,2,49500,335.0,6
36,1443,22000,0,44000,463.0,5
14,640,41000,0,35500,280.0,5
9,1565,111000,3,11800,360.0,12
26,1416,38000,0,44900,380.0,6
3,1248,39000,2,38000,335.0,5
4,970,69764,0,25500,425.0,11
36,203,23151,0,42250,385.0,6
9,502,98313,0,3850,400.0,17
4,44,60000,0,24500,230.0,12
55,1734,86000,0,17000,250.0,9
9,398,120000,0,18200,455.0,9
0,871,123000,0,12000,150.0,12
14,1119,170000,0,7500,210.0,16
36,773,23100,0,44000,449.0,8
27,566,150000,0,7100,268.0,18
36,546,85252,0,12500,302.0,11
15,1528,76000,0,38000,420.0,6
43,420,29000,0,29000,300.0,9
27,927,21057,0,85500,383.0,10
9,1032,137600,0,8500,250.0,9
9,1102,123921,0,7450,303.0,18
27,790,23600,0,37999,301.0,6
53,775,38500,0,36250,228.0,8
36,226,4102,2,74999,603.0,2
14,666,162000,0,16500,365.0,9
11,536,2100,0,73000,295.0,3
10,1514,88900,0,17599,200.0,10
43,1175,174678,0,51900,300.0,11
53,408,87500,0,18750,210.0,17
27,790,23823,0,44495,301.0,3
53,408,148413,0,14500,158.0,15
36,205,17500,0,54900,385.0,6
4,970,98000,0,17999,425.0,10
15,1855,44000,0,76400,420.0,4
44,1208,1400,0,39860,280.0,7
14,1114,86500,0,34000,435.0,11
14,1123,24500,0,61900,300.0,5
27,790,81000,0,30089,301.0,8
43,1022,74000,0,25000,252.0,9
8,599,93500,0,26600,420.0,9
4,73,29000,0,35000,300.0,13
8,373,123000,0,14490,270.0,13
43,429,9500,0,64000,520.0,2
3,180,75000,1,28500,240.0,9
36,1606,148564,0,7999,188.0,14
14,321,80081,0,9200,275.0,22
22,1759,182000,0,7500,202.0,16
9,1553,179200,0,15500,285.0,23
43,118,61000,0,65000,350.0,8
11,1334,201509,0,11000,345.0,19
53,855,99000,0,26900,295.0,11
0,1638,136500,0,13715,290.0,11
14,666,117000,3,27999,385.0,8
9,1663,64500,0,67000,355.0,5
14,1113,64500,0,17000,300.0,17
26,1398,101453,0,9900,240.0,14
34,1058,69771,0,18955,155.0,7
38,936,24778,0,46850,291.0,7
14,666,57000,0,38880,375.0,6
26,1400,38000,0,24999,240.0,9
50,893,87500,0,10500,265.0,12
26,1400,37226,0,38999,240.0,9
11,449,7751,0,22000,370.0,9
20,1257,71280,0,23800,400.0,8
14,677,92000,3,39777,385.0,6
9,398,26000,0,38000,455.0,9
20,1257,69000,0,50000,400.0,7
4,976,17900,0,47000,600.0,7
53,860,163500,0,9750,270.0,15
43,308,132800,0,2000,201.0,26
3,166,62900,0,23000,211.0,13
36,217,27000,0,55000,550.0,9
16,785,84200,0,15599,300.0,12
4,970,55000,0,26000,425.0,6
4,964,33500,0,82000,425.0,5
17,459,82500,0,16750,143.0,11
20,744,151544,0,11498,328.0,10
14,712,67500,0,15400,350.0,8
14,1114,60000,0,28900,435.0,9
21,694,56000,0,39000,550.0,10
9,398,157500,0,10995,426.0,10
22,814,49000,0,33000,285.0,5
39,57,117000,0,36500,306.0,11
43,1024,13500,0,50000,375.0,1
34,388,16200,0,11800,273.0,18
24,1150,70000,0,21000,192.0,10
14,671,28220,1,63500,475.0,4
22,953,107000,0,7900,210.0,22
36,761,40950,0,30000,255.0,9
22,1761,110000,0,14995,202.0,15
43,140,98413,0,10999,350.0,12
53,410,97000,0,10999,200.0,23
39,909,152000,0,9000,188.0,14
27,1310,81400,0,26999,295.0,9
27,790,16500,0,55000,301.0,4
36,213,7458,2,62500,603.0,3
43,144,70000,0,25900,420.0,10
14,1119,88300,0,5800,210.0,24
3,174,57500,0,29900,248.0,6
31,492,123000,0,13600,172.0,18
36,546,74500,0,20150,302.0,9
16,785,120000,0,24995,400.0,3
22,842,52000,0,31700,293.0,7
14,1113,64500,0,18200,300.0,21
36,206,28182,0,47900,469.0,7
11,454,6400,0,64000,717.0,4
14,666,118000,0,15000,365.0,9
26,1416,107000,0,7950,300.0,14
36,1486,116157,0,12500,493.0,20
44,54,139437,1,15500,400.0,14
43,144,13700,0,40750,355.0,19
15,243,96000,0,19000,281.0,10
15,244,115000,0,14500,288.0,10
4,970,74500,0,28999,425.0,6
3,164,67100,0,23000,240.0,9
36,1071,112500,0,13000,208.0,11
9,504,1500,0,71950,490.0,2
3,167,54700,3,27900,220.0,7
53,1653,170000,0,9000,236.0,17
8,607,69423,0,27000,420.0,7
8,574,89000,0,15000,181.0,4
26,1384,65000,0,33000,340.0,10
19,799,123500,0,20500,420.0,9
14,1706,94634,0,28500,310.0,7
14,656,28000,0,62500,375.0,5
26,1417,19324,0,57000,380.0,5
4,964,123000,0,12500,414.0,14
14,666,207100,0,9995,365.0,10
36,755,22105,0,87500,335.0,4
14,1114,123500,0,14300,412.0,14
11,531,139200,0,20900,230.0,20
8,611,93971,0,73000,420.0,4
54,830,33850,0,13000,170.0,12
3,187,11100,2,47000,335.0,4
24,1675,26293,0,52900,291.0,5
27,918,100331,0,16995,278.0,19
4,983,23430,0,64995,601.0,6
15,1535,50000,0,28900,420.0,8
8,613,38560,0,79999,420.0,4
4,964,8237,0,44870,333.0,24
26,1404,11222,2,39500,395.0,3
43,420,130921,0,3000,300.0,14
5,264,80081,0,17900,400.0,19
36,210,22000,0,69500,382.0,7
53,1519,118000,0,12750,273.0,17
34,1067,162000,0,18500,263.0,13
4,43,104733,0,17500,240.0,9
20,1253,74349,0,27000,295.0,7
22,814,35003,0,39000,285.0,5
36,1481,120000,0,15500,382.0,14
4,964,41000,0,46000,425.0,10
36,1481,952,0,78990,382.0,17
36,735,93400,0,78999,416.0,9
4,973,13000,0,80000,503.0,2
4,964,7982,0,13850,414.0,16
52,1082,51354,0,57480,518.0,8
22,954,187000,0,3500,210.0,20
14,1114,67500,0,20999,460.0,7
14,656,95570,0,16500,365.0,9
53,701,140600,0,4900,239.0,19
36,1484,60000,0,7000,302.0,19
14,639,134000,0,12500,210.0,12
8,599,7388,0,69900,420.0,9
15,1535,89400,0,38500,355.0,9
26,1416,50000,0,75000,340.0,5
3,174,28211,0,26950,252.0,7
53,1726,26900,3,58000,381.0,8
36,222,49000,0,43500,385.0,7
27,1308,160900,0,7900,220.0,16
22,1761,61494,0,32750,285.0,8
8,373,146000,0,9000,270.0,14
3,166,111564,0,15500,211.0,13
36,738,69764,0,22500,536.0,10
21,694,50361,0,37999,550.0,7
26,1402,34300,2,37400,395.0,5
4,970,58700,0,39900,425.0,10
20,1250,60000,0,21000,295.0,11
36,546,56556,0,16490,302.0,11
8,599,17500,0,55999,420.0,5
27,878,103000,0,10300,204.0,19
14,677,12700,3,29900,385.0,7
36,214,12088,0,65999,450.0,7
4,970,43000,0,34900,425.0,10
43,1179,115000,0,9500,300.0,19
14,1045,92671,2,18900,191.0,8
36,1494,92000,0,21500,304.0,10
15,1861,73091,0,32500,420.0,8
4,964,62500,0,17000,333.0,24
20,1253,54000,0,31000,295.0,8
9,1619,85500,0,36000,420.0,7
14,646,102000,0,18700,290.0,9
26,1366,13970,0,69900,296.0,3
53,1724,38000,0,63100,381.0,7
53,80,187650,0,10500,150.0,26
4,964,40000,0,58000,425.0,10
14,657,51984,1,39985,250.0,24
14,656,32260,0,36495,375.0,5
8,372,36000,0,29999,270.0,11
43,158,12088,0,37950,540.0,7
20,1243,88900,0,8800,330.0,11
27,882,12000,0,48500,416.0,16
14,666,44000,0,77900,325.0,4
22,953,109858,0,15999,210.0,21
4,970,52694,0,12240,425.0,14
22,1761,103466,0,21000,202.0,13
27,877,123500,0,11000,204.0,15
4,970,31350,0,38400,425.0,10
9,1503,132000,0,11000,310.0,21
43,1024,59980,0,28000,340.0,10
43,427,30500,0,57000,420.0,9
26,1396,60000,0,35000,246.0,6
27,1309,123500,0,10700,230.0,20
44,8,124,0,28000,395.0,6
14,1112,26500,0,30499,310.0,7
43,1175,110000,0,11000,300.0,11
52,1076,122315,0,33299,271.0,4
26,1414,126000,0,7500,510.0,9
44,14,92671,0,36000,395.0,8
4,970,23700,0,49999,425.0,4
9,507,2500,0,56900,490.0,2
20,739,60000,0,28000,280.0,19
34,1058,112000,0,11500,155.0,10
36,347,76753,0,16000,208.0,9
14,1114,120000,0,24000,315.0,14
36,1441,15500,0,63900,449.0,2
15,1535,87500,0,49500,355.0,8
4,73,56846,0,14195,300.0,10
8,601,116000,3,11000,403.0,18
19,1577,111773,2,11000,206.0,12
20,1236,67000,0,32999,400.0,7
9,1613,163500,3,16000,320.0,11
36,1481,54000,0,28900,429.0,10
1,1357,38000,0,91000,505.0,6
9,402,50000,0,65000,650.0,7
24,722,150000,0,12975,147.0,12
3,1471,29400,2,41950,444.0,7
14,629,102750,0,27000,365.0,7
3,1471,6785,2,67800,444.0,2
9,396,86170,0,17800,455.0,9
4,50,80000,0,16800,300.0,14
36,205,63000,0,42500,362.0,10
53,81,87500,0,32999,270.0,9
43,431,13666,0,30999,265.0,6
27,777,132000,0,15500,303.0,13
26,1429,54000,0,48500,247.0,6
19,797,83150,0,26900,311.0,11
53,410,57852,0,10000,210.0,18
44,27,98650,0,41500,370.0,9
31,514,91700,0,12000,181.0,13
3,1301,31500,0,81900,560.0,4
43,426,38560,0,43250,300.0,7
14,666,92671,0,40500,325.0,7
44,56,148000,1,32850,350.0,8
4,964,19300,0,31900,425.0,7
11,438,35000,0,28999,372.0,6
14,677,31500,3,32500,385.0,6
14,673,28220,1,65700,475.0,4
27,566,53500,0,36750,272.0,7
8,611,125559,0,23000,420.0,8
24,1675,48000,0,29999,291.0,5
50,887,111000,0,9950,152.0,11
36,549,85253,0,21000,329.0,9
53,1727,140000,0,12000,282.0,20
8,599,150000,0,18700,420.0,10
53,1719,149460,0,16000,310.0,12
4,964,110897,0,9499,414.0,16
4,128,89500,0,22000,360.0,17
27,917,63496,0,49999,471.0,4
3,164,106000,0,7000,220.0,17
27,927,51500,0,57000,383.0,8
3,1301,54225,0,78900,560.0,9
22,1759,120000,0,20000,202.0,20
27,788,93500,0,14599,301.0,9
9,396,50850,0,23000,455.0,8
34,1018,62500,0,22500,142.0,18
8,1504,70000,0,14000,260.0,17
9,1103,123000,0,4500,173.0,21
27,1317,135606,2,25500,308.0,10
26,1411,2220,2,86000,375.0,5
27,788,67250,0,49900,301.0,7
22,842,169000,3,13995,290.0,9
27,917,8700,0,92900,471.0,2
4,963,41000,0,51900,335.0,6
8,606,94634,0,33000,420.0,9
34,389,95212,0,4495,227.0,16
53,1724,92000,0,17000,381.0,8
14,671,67726,1,50000,440.0,6
14,625,179400,1,11500,250.0,20
43,150,22000,0,45770,420.0,7
9,1663,64600,0,39900,355.0,5
39,1047,106500,0,17500,306.0,12
3,1454,25000,0,52500,349.0,4
14,661,27000,0,48500,375.0,6
14,671,94300,3,68500,385.0,8
20,744,51500,0,20900,328.0,12
4,114,85768,0,11900,360.0,23
55,1466,45000,2,40000,247.0,4
4,975,35000,0,40999,382.0,6
14,315,76465,0,29800,315.0,4
3,199,27989,2,29500,335.0,6
3,1460,95798,0,15500,333.0,8
39,261,27000,0,65900,400.0,5
24,1673,45400,0,48000,291.0,2
36,1481,170000,0,5500,429.0,15
3,174,73000,0,21000,248.0,8
54,1022,19500,0,67000,261.0,4
22,813,19813,0,47500,285.0,5
3,1222,83420,3,17999,220.0,10
14,666,46500,0,46500,325.0,6
36,755,92000,0,16000,335.0,14
21,695,157272,0,37000,385.0,10
14,633,105000,0,20399,375.0,4
9,649,92000,0,25500,285.0,12
34,1322,131800,0,11800,232.0,12
43,426,115600,0,7000,300.0,12
4,973,13300,0,82500,503.0,3
4,202,9400,0,60999,445.0,2
44,56,85200,1,23000,350.0,8
26,1416,17900,0,48000,340.0,6
14,1523,67800,0,40999,760.0,7
9,1554,47300,0,18500,355.0,9
26,1378,79876,0,27900,240.0,13
43,312,127273,0,7900,280.0,20
9,503,85000,0,29900,430.0,13
9,1662,139000,3,26000,320.0,10
44,11,45000,0,44999,395.0,7
14,666,53433,0,85000,375.0,4
14,1113,52673,0,45000,315.0,17
8,613,43775,1,42900,277.0,6
27,788,51300,0,29510,301.0,7
24,1150,109580,0,12500,192.0,10
36,756,49000,0,52500,335.0,4
39,261,89106,0,42900,390.0,6
22,1755,13666,0,49900,270.0,3
53,942,151896,0,6500,230.0,29
14,629,81000,0,19500,365.0,9
26,1384,144000,0,15000,340.0,17
17,1348,28300,0,42995,280.0,7
26,1422,25013,0,57500,575.0,4
36,215,39800,0,57500,577.0,6
9,502,130000,0,10000,350.0,17
36,215,7396,0,89000,577.0,4
4,97,68000,0,18900,240.0,10
4,71,24850,0,89900,255.0,3
27,566,48000,0,46900,302.0,8
22,954,107000,0,10500,210.0,17
17,1449,8100,0,53600,237.0,2
4,114,80000,0,12700,360.0,23
3,1222,71280,0,5995,250.0,12
3,174,96800,0,17000,211.0,12
43,312,51983,0,11500,280.0,20
3,168,99769,0,16000,211.0,11
0,898,120000,0,5200,140.0,30
36,215,60345,0,65700,563.0,8
9,502,140000,0,10500,340.0,27
50,1748,74139,0,32000,268.0,8
9,275,160000,3,6500,295.0,18
8,373,119900,0,10000,270.0,11
11,1331,167300,0,6500,210.0,17
8,1561,160000,0,12490,295.0,21
14,636,34672,0,45000,400.0,6
9,1617,76422,0,37000,355.0,9
9,1543,102200,0,21000,355.0,8
34,1016,143300,0,7000,155.0,14
14,1114,69500,0,37000,412.0,14
4,43,71290,0,19500,240.0,13
27,788,48000,0,38000,301.0,7
53,1517,160000,3,9500,381.0,13
9,1552,143500,0,7850,305.0,19
8,370,96653,0,14000,272.0,14
26,1404,2900,2,24000,395.0,2
43,1179,61454,0,9999,252.0,14
4,976,25250,0,53500,600.0,7
14,1114,16000,0,19500,412.0,13
53,1517,60345,3,26950,381.0,12
26,1400,152000,0,15999,240.0,10
22,842,12454,0,44000,293.0,3
39,258,159500,0,10800,182.0,10
26,1367,35580,2,79500,395.0,5
4,125,24000,0,29800,326.0,6
26,1423,54300,0,42900,340.0,9
4,41,92000,0,6450,184.0,15
43,160,1500,0,90000,640.0,2
3,199,33500,2,41899,335.0,6
9,502,51855,0,27500,400.0,18
16,746,46000,0,36999,252.0,3
22,954,130000,0,5000,210.0,25
20,1257,51500,0,25900,400.0,11
9,650,139804,0,14500,195.0,10
14,1342,25108,3,6000,152.0,25
18,848,130000,0,9500,316.0,22
34,389,19500,0,5900,227.0,12
4,95,81327,0,9875,215.0,16
3,178,74600,0,24000,252.0,11
36,350,161000,0,22500,268.0,18
16,786,9400,0,72900,375.0,2
38,936,34000,0,29000,280.0,6
43,140,52500,0,39999,355.0,17
36,1481,101000,0,37999,429.0,12
36,347,79000,0,19990,208.0,9
4,1796,2900,0,72000,567.0,2
8,604,11000,0,62000,420.0,4
4,73,103010,0,13998,300.0,11
14,575,99450,0,19795,260.0,12
16,746,2121,0,31000,252.0,2
26,1411,23700,2,21865,395.0,5
46,1753,8755,0,36500,563.0,6
24,1675,93400,0,47000,291.0,5
27,1307,126000,0,15000,220.0,26
27,790,97097,0,21500,301.0,10
27,917,7928,0,44600,471.0,7
17,1147,76495,0,13995,263.0,17
31,492,110022,0,6500,172.0,18
26,1372,111000,0,23000,340.0,8
36,334,47000,0,23500,241.0,9
14,685,112000,1,66500,475.0,6
4,22,60968,0,19998,240.0,11
28,1138,36000,0,47999,450.0,4
42,1575,144500,0,5700,260.0,20
44,9,16280,0,38500,395.0,5
15,1862,53677,0,23900,355.0,7
21,694,26000,0,53500,550.0,7
16,752,54323,0,31000,311.0,5
36,334,90189,0,12500,248.0,12
9,1660,134500,0,5750,285.0,15
26,1413,70582,0,23000,340.0,8
14,677,3763,3,63500,385.0,6
4,48,207000,0,7200,248.0,9
50,947,178000,0,10500,170.0,12
9,506,20500,0,45000,490.0,4
9,1029,67500,0,18800,160.0,7
8,237,39000,0,61000,202.0,7
14,1114,49500,0,27890,460.0,6
46,810,79000,0,77500,563.0,5
53,942,86818,0,10750,230.0,25
20,1251,132000,0,9999,400.0,14
3,178,93500,0,33000,252.0,7
36,1484,77000,0,84997,302.0,23
14,678,91300,1,22995,400.0,17
26,1388,37426,0,63998,380.0,5
9,1617,93000,0,39000,355.0,6
4,115,44000,0,55500,445.0,7
28,1011,45253,0,25650,240.0,8
9,398,39000,0,45500,455.0,9
14,667,153692,0,9900,292.0,17
3,189,62200,0,27500,333.0,10
14,1706,79897,0,28000,310.0,6
34,1016,73500,0,6500,150.0,24
9,1544,95000,3,18900,355.0,10
27,790,51808,0,29900,301.0,3
4,961,68750,0,29000,320.0,10
27,882,64500,0,51500,416.0,15
14,629,154247,0,22500,365.0,10
14,656,38514,0,49000,325.0,5
15,1858,122650,0,35000,355.0,9
22,1759,107000,0,16500,285.0,16
22,814,38000,0,33000,285.0,3
14,1121,44168,0,15550,650.0,13
36,1484,40000,0,21000,302.0,21
17,356,170000,0,8250,160.0,22
14,734,80800,0,17995,175.0,11
14,712,56846,0,25900,333.0,13
39,258,170000,0,9995,182.0,10
53,280,110000,0,10900,268.0,15
9,396,19200,0,57999,455.0,4
4,38,67647,0,25900,248.0,8
9,1621,88550,0,26000,420.0,17
53,411,90000,0,41500,268.0,10
9,506,11102,0,80000,490.0,4
43,150,35500,0,59500,400.0,11
17,1448,87009,0,18500,240.0,11
14,669,66281,1,69900,475.0,5
3,178,68749,0,18000,252.0,8
27,566,131100,0,9950,268.0,15
14,634,73800,0,37050,375.0,4
19,805,66000,0,50000,306.0,14
36,332,30930,0,33900,255.0,6
3,1272,51105,0,49500,525.0,11
26,1384,53100,0,67500,375.0,4
14,1119,152000,0,7390,210.0,15
14,666,22000,0,72000,400.0,5
36,334,64549,0,23500,248.0,10
27,879,103000,0,16000,260.0,15
36,215,7856,0,48900,563.0,6
36,353,3400,0,75000,382.0,5
54,828,25000,0,34000,315.0,5
14,656,52500,0,36995,375.0,7
8,603,119500,3,18000,403.0,10
39,63,112000,0,15499,332.0,11
36,332,79995,0,31450,255.0,4
36,546,160000,0,6500,302.0,13
26,1405,41200,0,22000,518.0,5
3,1454,17900,0,10900,333.0,12
27,917,31112,0,85495,471.0,2
44,17,26000,0,19000,395.0,8
28,1000,103866,0,5500,240.0,10
27,877,130000,0,6300,204.0,14
43,140,21400,0,43000,350.0,11
31,492,130000,0,2000,172.0,21
9,521,134602,0,5995,153.0,20
53,1725,48000,3,63000,381.0,7
9,508,24207,0,34999,350.0,4
36,1482,64500,0,16800,518.0,14
26,1417,73091,0,43499,340.0,6
11,1333,148740,1,16000,245.0,22
4,50,45253,0,29995,300.0,6
36,1490,49000,0,25900,302.0,10
43,154,23700,0,61950,475.0,7
10,1695,160000,0,17550,283.0,18
4,976,130000,0,20000,600.0,17
36,220,18651,0,27200,603.0,7
26,1417,56985,0,42800,340.0,9
43,1021,36300,0,41999,252.0,4
14,1704,68000,0,28500,166.0,7
53,1726,78717,0,26000,381.0,8
53,1722,7000,2,50000,360.0,4
53,496,76163,0,19500,132.0,18
27,921,99524,0,26950,386.0,13
4,114,60930,0,29999,445.0,11
9,502,161000,0,5750,400.0,17
11,456,7751,0,48000,485.0,3
26,1413,26000,0,69000,380.0,5
9,398,48000,0,52000,455.0,7
4,50,98600,0,49500,320.0,11
14,734,63300,0,18650,175.0,8
36,205,32000,0,38000,362.0,7
50,890,143390,0,23000,148.0,10
3,1240,1798,2,29000,248.0,4
4,1789,13500,0,60500,389.0,2
26,1384,112000,0,16000,340.0,12
9,884,74582,0,29950,305.0,8
11,533,100346,0,6500,210.0,21
54,830,90000,0,16500,180.0,8
43,150,50000,0,82950,400.0,9
4,973,3000,0,71950,503.0,2
20,1253,84500,0,24900,295.0,11
14,1108,114000,0,3900,210.0,18
55,344,27000,0,38900,227.0,19
9,397,57500,0,33500,335.0,6
36,161,95798,2,14950,188.0,10
3,178,85252,0,19990,211.0,12
20,1254,144900,0,31900,295.0,6
34,1019,162000,0,13900,160.0,16
36,755,33000,0,28000,335.0,10
3,1451,49500,0,28000,292.0,9
3,199,15000,2,62500,335.0,4
4,964,65750,0,12850,414.0,14
15,1535,89500,0,17500,355.0,11
21,694,41500,0,68500,550.0,7
14,319,23600,0,36500,275.0,4
36,1484,127000,0,19000,302.0,21
26,1372,50000,0,34000,340.0,7
53,410,145000,0,6500,225.0,21
53,283,194277,0,5500,268.0,21
9,1545,42750,0,22999,355.0,6
4,102,91491,0,7900,300.0,16
9,396,58800,0,51800,455.0,7
28,1140,8700,0,59500,450.0,7
14,1523,29475,0,71400,760.0,4
36,772,13900,0,92000,362.0,4
36,228,64000,0,47500,630.0,7
20,1253,91239,0,20000,265.0,10
17,581,116320,0,7000,166.0,17
11,1331,36524,0,9500,210.0,18
4,970,79893,0,52500,425.0,10
53,1726,8200,0,20399,381.0,3
19,1579,82900,0,16488,185.0,9
53,83,162000,0,12900,245.0,21
11,456,70773,0,30499,485.0,7
9,508,89144,0,21865,490.0,5
14,639,152520,0,17777,210.0,12
3,199,35580,2,59999,248.0,5
27,1314,35134,0,37500,295.0,11
36,1484,130000,0,15500,302.0,19
36,547,75000,0,25900,268.0,11
3,1452,62500,0,22500,333.0,13
3,199,14700,2,37500,335.0,3
14,667,91420,0,9975,300.0,14
14,1680,40110,0,9000,252.0,19
0,1637,68749,0,19750,290.0,11
14,1707,114890,0,21500,310.0,11
14,666,45000,0,29000,375.0,7
4,1355,6188,0,60500,611.0,4
4,72,77925,0,29000,300.0,10
20,1257,65852,0,62999,400.0,7
4,113,87500,0,31000,445.0,10
43,1180,49600,0,30950,310.0,8
3,166,98000,0,22500,211.0,12
9,398,50850,0,42500,455.0,7
26,1396,48000,0,24000,240.0,8
43,116,48000,0,49000,350.0,6
14,1114,15500,0,27000,420.0,10
43,431,51400,0,36500,275.0,11
20,1257,53433,0,78000,400.0,7
4,201,110000,0,15000,540.0,10
22,1768,85325,0,30000,285.0,8
25,1731,40000,0,28895,503.0,8
9,1102,133500,0,10950,240.0,20
14,1112,25000,0,29000,310.0,6
4,958,75000,0,25000,365.0,9
19,800,91877,0,19500,210.0,11
8,607,92000,0,45000,420.0,4
36,334,40000,0,30500,241.0,7
15,1531,170000,0,7200,295.0,19
53,1280,174678,0,4000,179.0,30
43,150,47907,0,17000,355.0,23
3,178,70500,0,29000,252.0,7
3,1454,70500,0,23400,333.0,11
9,506,5400,0,46000,490.0,3
3,181,71280,0,45000,333.0,8
14,656,72865,0,41500,450.0,6
36,208,16900,0,68000,469.0,5
39,1852,100600,0,14500,261.0,13
0,1626,106500,0,3500,305.0,17
50,270,68364,0,29000,260.0,6
10,36,100000,0,15000,250.0,20
27,564,100868,0,6999,200.0,7
9,398,76000,0,16500,455.0,8
15,1861,542,0,84995,420.0,2
36,334,67500,0,31950,255.0,4
27,566,117220,0,11500,268.0,10
27,1307,171750,0,8750,220.0,14
4,970,96000,0,24000,425.0,10
48,1573,81000,0,13980,260.0,16
36,334,77699,0,23500,255.0,6
0,1305,145000,0,4200,160.0,22
17,1347,170000,0,4000,280.0,15
11,1330,160500,0,6500,500.0,22
39,1352,76500,0,15999,170.0,9
4,976,2800,0,67500,600.0,4
8,600,68750,0,20800,420.0,9
39,1194,145000,0,11999,266.0,12
4,970,25500,0,69995,425.0,5
31,491,74000,0,32500,118.0,11
3,1472,91491,0,17800,450.0,12
9,1663,65441,0,38000,355.0,7
36,547,132000,0,3850,268.0,16
28,1137,50000,0,18000,310.0,24
3,1249,51300,2,42995,335.0,6
50,291,49000,0,26450,228.0,7
4,67,81500,0,21000,240.0,9
4,964,51300,0,42800,333.0,24
34,1066,87500,0,17500,156.0,11
27,791,97700,0,16500,235.0,19
39,1689,72277,0,29500,390.0,8
53,84,91843,0,30990,270.0,8
50,891,121886,0,7000,227.0,17
14,713,60109,3,11995,160.0,10
4,50,120000,0,22500,300.0,13
26,1431,58000,0,27000,380.0,6
3,1644,96000,0,12000,200.0,10
9,1661,107818,3,20000,315.0,11
54,294,19000,0,6100,170.0,14
8,600,8755,0,56900,420.0,4
14,671,128000,1,50000,450.0,7
9,1662,194500,3,12500,320.0,14
11,532,70000,0,18500,210.0,20
0,874,37900,0,28900,201.0,6
36,347,51338,0,19425,208.0,10
4,44,86000,0,18000,240.0,8
9,1544,111095,3,18650,355.0,8
9,1545,19000,0,33000,355.0,8
27,919,125559,0,16000,386.0,13
14,646,170000,0,9400,169.0,18
14,642,40000,0,52000,400.0,7
26,1425,70000,0,2300,340.0,11
27,566,51338,0,25999,268.0,6
3,181,60000,0,22000,333.0,8
26,1429,90000,0,28000,247.0,6
3,1239,68364,0,25000,333.0,9
26,1429,28000,0,33500,247.0,3
27,919,114528,0,10299,380.0,17
9,502,45000,0,38500,400.0,18
3,1496,48000,0,48000,349.0,6
4,67,89500,0,15500,240.0,11
43,150,2800,0,83900,443.0,2
4,113,82978,0,32250,445.0,10
27,877,121886,0,10500,204.0,17
36,1601,92000,1,18500,188.0,24
4,978,9400,0,49900,456.0,7
4,131,7960,0,81500,445.0,3
39,1689,118700,0,47000,390.0,10
4,48,74381,0,16500,248.0,8
9,1662,134500,0,19500,355.0,9
1,1358,28182,0,77900,280.0,5
0,997,75500,0,4300,200.0,24
27,1310,130307,0,13250,270.0,15
19,805,87000,0,12950,306.0,12
4,67,57550,0,19975,240.0,10
14,1114,170000,0,6500,412.0,16
36,1486,70000,0,12500,510.0,17
14,646,53000,0,16900,290.0,9
14,315,2950,0,53900,315.0,3
26,1425,52500,0,48000,340.0,7
36,227,73043,2,54995,429.0,6
50,291,57550,0,6250,200.0,17
4,41,63398,0,16499,184.0,9
36,1445,72900,0,16995,577.0,12
28,1012,124542,0,21750,240.0,14
9,1552,87500,0,18000,345.0,19
3,1454,78124,0,29000,354.0,11
4,964,70000,0,19500,420.0,11
3,199,57785,2,45900,335.0,6
4,131,85095,0,23000,445.0,10
26,1396,80150,0,24950,240.0,10
39,262,113000,0,6999,400.0,13
